id;pm10;pm25;pm1;co2;co;humidity;temperature;date;long;lat
"11044";"15";"26";"20";"-29667";"6.57";"0";"0";"2018-01-10 14:43:20";"-17.4571";"14.6913"
"11045";"14";"25";"18";"-29478";"6.56";"0";"0";"2018-01-10 14:43:22";"-17.457";"14.6914"
"11046";"14";"25";"18";"-30043";"6.57";"0";"0";"2018-01-10 14:43:23";"-17.457";"14.6914"
"11047";"13";"22";"18";"-29478";"6.57";"0";"0";"2018-01-10 14:43:25";"-17.4569";"14.6915"
"11048";"13";"22";"18";"28754";"6.58";"0";"0";"2018-01-10 14:43:27";"-17.4568";"14.6915"
"11049";"13";"22";"18";"31612";"6.58";"0";"0";"2018-01-10 14:43:29";"-17.4568";"14.6916"
"11050";"13";"22";"18";"-31685";"6.57";"0";"0";"2018-01-10 14:43:51";"-17.4568";"14.6916"
"11051";"14";"23";"19";"-30043";"6.58";"0";"0";"2018-01-10 14:43:55";"-17.4567";"14.6917"
"11052";"15";"26";"20";"-29287";"6.56";"0";"0";"2018-01-10 14:43:58";"-17.4566";"14.6917"
"11053";"15";"26";"20";"-27927";"6.59";"0";"0";"2018-01-10 14:44:00";"-17.4566";"14.6918"
"11054";"15";"27";"22";"-29478";"6.57";"0";"0";"2018-01-10 14:44:01";"-17.4565";"14.6919"
"11055";"15";"27";"22";"-31685";"6.58";"0";"0";"2018-01-10 14:44:02";"-17.4564";"14.6919"
"11056";"14";"26";"21";"31612";"6.57";"0";"0";"2018-01-10 14:44:02";"-17.4563";"14.692"
"11057";"14";"26";"21";"-32040";"6.58";"0";"0";"2018-01-10 14:44:03";"-17.4562";"14.6921"
"11058";"15";"26";"21";"-30599";"6.57";"0";"0";"2018-01-10 14:44:03";"-17.4562";"14.6921"
"11059";"14";"27";"21";"-29478";"6.58";"0";"0";"2018-01-10 14:44:05";"-17.4561";"14.6922"
"11060";"14";"27";"21";"-26515";"6.58";"0";"0";"2018-01-10 14:44:06";"-17.456";"14.6923"
"11061";"14";"26";"20";"-24836";"6.58";"0";"0";"2018-01-10 14:44:08";"-17.456";"14.6923"
"11062";"14";"26";"20";"-25050";"6.58";"0";"0";"2018-01-10 14:44:09";"-17.4559";"14.6924"
"11063";"13";"26";"18";"-25894";"6.56";"0";"0";"2018-01-10 14:44:10";"-17.4558";"14.6925"
"11064";"13";"26";"18";"-26720";"6.58";"0";"0";"2018-01-10 14:44:11";"-17.4558";"14.6925"
"11065";"11";"22";"17";"-25474";"6.58";"0";"0";"2018-01-10 14:44:11";"-17.4557";"14.6926"
"11066";"11";"20";"16";"-24836";"6.58";"0";"0";"2018-01-10 14:44:12";"-17.4557";"14.6926"
"11067";"11";"20";"16";"-26102";"6.58";"0";"0";"2018-01-10 14:44:13";"-17.4556";"14.6926"
"11068";"10";"18";"14";"-24836";"6.6";"0";"0";"2018-01-10 14:44:14";"-17.4556";"14.6927"
"11069";"10";"18";"14";"-24836";"6.58";"0";"0";"2018-01-10 14:44:16";"-17.4555";"14.6927"
"11070";"11";"17";"15";"-26309";"6.57";"0";"0";"2018-01-10 14:44:19";"-17.4555";"14.6928"
"11071";"11";"17";"15";"-25263";"6.58";"0";"0";"2018-01-10 14:44:20";"-17.4555";"14.6928"
"11072";"11";"17";"14";"-25685";"6.58";"0";"0";"2018-01-10 14:44:24";"-17.4555";"14.6928"
"11073";"11";"17";"15";"-25263";"6.58";"0";"0";"2018-01-10 14:44:28";"-17.4555";"14.6928"
"11074";"11";"17";"15";"-26102";"6.58";"0";"0";"2018-01-10 14:44:30";"-17.4554";"14.6928"
"11075";"13";"19";"17";"-25050";"6.58";"0";"0";"2018-01-10 14:44:31";"-17.4554";"14.6928"
"11076";"15";"20";"19";"-24189";"6.58";"0";"0";"2018-01-10 14:44:32";"-17.4554";"14.6929"
"11077";"16";"21";"20";"-26102";"6.59";"0";"0";"2018-01-10 14:44:33";"-17.4554";"14.6929"
"11078";"16";"21";"20";"-25263";"6.58";"0";"0";"2018-01-10 14:44:35";"-17.4554";"14.6929"
"11079";"17";"24";"23";"-23970";"6.6";"0";"0";"2018-01-10 14:44:37";"-17.4553";"14.6929"
"11080";"18";"27";"25";"-25263";"6.58";"0";"0";"2018-01-10 14:44:38";"-17.4553";"14.6929"
"11081";"18";"27";"25";"-25894";"6.59";"0";"0";"2018-01-10 14:44:40";"-17.4553";"14.6929"
"11082";"19";"28";"26";"-27328";"6.58";"0";"0";"2018-01-10 14:44:41";"-17.4553";"14.693"
"11083";"20";"30";"26";"-26309";"6.56";"0";"0";"2018-01-10 14:44:42";"-17.4553";"14.693"
"11084";"18";"29";"25";"-26720";"6.57";"0";"0";"2018-01-10 14:44:43";"-17.4553";"14.693"
"11085";"18";"28";"24";"-26102";"6.57";"0";"0";"2018-01-10 14:44:50";"-17.4553";"14.693"
"11086";"17";"25";"22";"-26515";"6.58";"0";"0";"2018-01-10 14:44:56";"-17.4553";"14.693"
"11087";"18";"25";"21";"-27328";"6.58";"0";"0";"2018-01-10 14:44:58";"-17.4553";"14.693"
"11088";"18";"25";"21";"-28904";"6.58";"0";"0";"2018-01-10 14:44:59";"-17.4553";"14.693"
"11089";"18";"25";"22";"-30229";"6.59";"0";"0";"2018-01-10 14:45:00";"-17.4553";"14.693"
"11090";"18";"25";"22";"-31507";"6.6";"0";"0";"2018-01-10 14:45:01";"-17.4553";"14.693"
"11091";"18";"25";"22";"-31863";"6.57";"0";"0";"2018-01-10 14:45:02";"-17.4553";"14.693"
"11092";"18";"25";"22";"-30965";"6.58";"0";"0";"2018-01-10 14:45:03";"-17.4553";"14.693"
"11093";"18";"23";"21";"-30965";"6.58";"0";"0";"2018-01-10 14:45:04";"-17.4553";"14.693"
"11094";"18";"25";"22";"-29667";"6.59";"0";"0";"2018-01-10 14:45:05";"-17.4553";"14.693"
"11095";"18";"25";"22";"-29855";"6.58";"0";"0";"2018-01-10 14:45:06";"-17.4553";"14.693"
"11096";"18";"25";"22";"-30415";"6.58";"0";"0";"2018-01-10 14:45:07";"-17.4553";"14.693"
"11097";"19";"26";"23";"-30965";"6.57";"0";"0";"2018-01-10 14:45:08";"-17.4553";"14.693"
"11098";"19";"26";"23";"-31863";"6.56";"0";"0";"2018-01-10 14:45:09";"-17.4553";"14.693"
"11099";"19";"26";"23";"-30782";"6.58";"0";"0";"2018-01-10 14:45:10";"-17.4553";"14.693"
"11100";"18";"25";"23";"-30782";"6.57";"0";"0";"2018-01-10 14:45:11";"-17.4553";"14.693"
"11101";"18";"27";"23";"-30599";"6.58";"0";"0";"2018-01-10 14:45:12";"-17.4553";"14.693"
"11102";"18";"27";"23";"-31685";"6.58";"0";"0";"2018-01-10 14:45:13";"-17.4553";"14.693"
"11103";"19";"29";"24";"-30415";"6.6";"0";"0";"2018-01-10 14:45:14";"-17.4553";"14.693"
"11104";"19";"29";"25";"-29287";"6.57";"0";"0";"2018-01-10 14:45:15";"-17.4553";"14.693"
"11105";"20";"30";"25";"-31146";"6.56";"0";"0";"2018-01-10 14:45:17";"-17.4553";"14.693"
"11106";"20";"30";"25";"-28904";"6.57";"0";"0";"2018-01-10 14:45:18";"-17.4553";"14.693"
"11107";"21";"31";"26";"-28124";"6.57";"0";"0";"2018-01-10 14:45:19";"-17.4553";"14.693"
"11108";"21";"30";"26";"-27728";"6.57";"0";"0";"2018-01-10 14:45:20";"-17.4553";"14.693"
"11109";"21";"30";"26";"-28516";"6.58";"0";"0";"2018-01-10 14:45:22";"-17.4553";"14.693"
"11110";"21";"30";"26";"-27927";"6.57";"0";"0";"2018-01-10 14:45:22";"-17.4553";"14.693"
"11111";"22";"32";"28";"31778";"6.53";"0";"0";"2018-01-10 14:45:23";"-17.4553";"14.693"
"11112";"24";"34";"30";"-31327";"6.59";"0";"0";"2018-01-10 14:45:25";"-17.4553";"14.693"
"11113";"24";"35";"31";"-30782";"6.57";"0";"0";"2018-01-10 14:45:26";"-17.4553";"14.693"
"11114";"23";"36";"31";"-32565";"6.57";"0";"0";"2018-01-10 14:45:26";"-17.4553";"14.693"
"11115";"23";"37";"31";"32455";"6.58";"0";"0";"2018-01-10 14:45:31";"-17.4553";"14.693"
"11116";"22";"36";"30";"-30043";"6.58";"0";"0";"2018-01-10 14:45:33";"-17.4552";"14.693"
"11117";"23";"35";"31";"31116";"6.58";"0";"0";"2018-01-10 14:45:34";"-17.4552";"14.693"
"11118";"24";"37";"32";"-30965";"6.6";"0";"0";"2018-01-10 14:45:34";"-17.4552";"14.6931"
"11119";"25";"37";"32";"30629";"6.57";"0";"0";"2018-01-10 14:45:35";"-17.4552";"14.6931"
"11120";"25";"37";"32";"27568";"6.58";"0";"0";"2018-01-10 14:45:37";"-17.4551";"14.6931"
"11121";"26";"37";"33";"-30415";"6.57";"0";"0";"2018-01-10 14:45:39";"-17.4551";"14.6931"
"11122";"26";"38";"34";"-29855";"6.58";"0";"0";"2018-01-10 14:45:41";"-17.4551";"14.6932"
"11123";"26";"38";"34";"-29478";"6.59";"0";"0";"2018-01-10 14:45:42";"-17.455";"14.6932"
"11124";"29";"40";"36";"-28710";"6.57";"0";"0";"2018-01-10 14:45:44";"-17.455";"14.6932"
"11125";"42";"51";"48";"-26720";"6.58";"0";"0";"2018-01-10 14:45:46";"-17.455";"14.6932"
"11126";"45";"54";"51";"-26515";"6.57";"0";"0";"2018-01-10 14:45:48";"-17.455";"14.6932"
"11127";"47";"57";"53";"-28516";"6.58";"0";"0";"2018-01-10 14:45:50";"-17.4549";"14.6933"
"11128";"51";"61";"58";"30629";"6.56";"0";"0";"2018-01-10 14:45:51";"-17.4549";"14.6933"
"11129";"64";"75";"71";"-26309";"6.58";"0";"0";"2018-01-10 14:45:53";"-17.4549";"14.6933"
"11130";"64";"75";"71";"-27328";"6.59";"0";"0";"2018-01-10 14:45:55";"-17.4549";"14.6933"
"11131";"70";"81";"77";"-25474";"6.57";"0";"0";"2018-01-10 14:45:57";"-17.4549";"14.6933"
"11132";"70";"81";"77";"-32565";"6.58";"0";"0";"2018-01-10 14:45:59";"-17.4549";"14.6933"
"11133";"52";"63";"58";"26017";"6.59";"0";"0";"2018-01-10 14:46:00";"-17.4549";"14.6933"
"11134";"49";"60";"56";"18380";"6.58";"0";"0";"2018-01-10 14:46:02";"-17.4549";"14.6933"
"11135";"27";"39";"36";"20207";"6.58";"0";"0";"2018-01-10 14:46:04";"-17.4549";"14.6933"
"11136";"6";"22";"16";"21868";"6.6";"0";"0";"2018-01-10 14:46:06";"-17.4549";"14.6933"
"11137";"5";"23";"16";"22451";"6.6";"0";"0";"2018-01-10 14:46:07";"-17.4549";"14.6933"
"11138";"5";"24";"17";"22569";"6.61";"0";"0";"2018-01-10 14:46:09";"-17.4549";"14.6933"
"11139";"5";"24";"17";"23171";"6.6";"0";"0";"2018-01-10 14:46:11";"-17.4549";"14.6933"
"11140";"13";"31";"24";"23789";"6.57";"0";"0";"2018-01-10 14:46:13";"-17.4549";"14.6933"
"11141";"17";"31";"25";"24041";"6.57";"0";"0";"2018-01-10 14:46:15";"-17.4549";"14.6933"
"11142";"20";"33";"28";"23789";"6.6";"0";"0";"2018-01-10 14:46:16";"-17.4549";"14.6933"
"11143";"23";"35";"30";"25075";"6.57";"0";"0";"2018-01-10 14:46:22";"-17.4549";"14.6933"
"11144";"20";"30";"26";"27860";"6.59";"0";"0";"2018-01-10 14:46:28";"-17.4549";"14.6933"
"11145";"18";"28";"24";"28303";"6.59";"0";"0";"2018-01-10 14:46:36";"-17.4549";"14.6933"
"11146";"18";"28";"24";"29365";"6.6";"0";"0";"2018-01-10 14:46:36";"-17.4549";"14.6933"
"11147";"16";"28";"23";"29211";"6.57";"0";"0";"2018-01-10 14:46:36";"-17.4549";"14.6933"
"11148";"16";"28";"23";"28754";"6.58";"0";"0";"2018-01-10 14:46:37";"-17.4549";"14.6933"
"11149";"15";"27";"22";"29520";"6.58";"0";"0";"2018-01-10 14:46:38";"-17.4549";"14.6933"
"11150";"14";"25";"20";"28905";"6.58";"0";"0";"2018-01-10 14:46:38";"-17.4549";"14.6933"
"11151";"14";"25";"20";"28154";"6.58";"0";"0";"2018-01-10 14:46:39";"-17.4549";"14.6933"
"11152";"18";"27";"24";"28007";"6.57";"0";"0";"2018-01-10 14:46:40";"-17.4549";"14.6933"
"11153";"19";"29";"24";"26852";"6.58";"0";"0";"2018-01-10 14:46:41";"-17.4549";"14.6933"
"11154";"20";"29";"25";"26711";"6.57";"0";"0";"2018-01-10 14:46:42";"-17.4549";"14.6933"
"11155";"19";"30";"25";"27136";"6.56";"0";"0";"2018-01-10 14:46:43";"-17.4549";"14.6933"
"11156";"15";"27";"20";"27713";"6.56";"0";"0";"2018-01-10 14:46:43";"-17.4549";"14.6933"
"11157";"16";"26";"22";"27568";"6.58";"0";"0";"2018-01-10 14:46:43";"-17.4549";"14.6933"
"11158";"16";"26";"22";"28007";"6.58";"0";"0";"2018-01-10 14:46:45";"-17.4549";"14.6933"
"11159";"17";"30";"25";"28754";"6.57";"0";"0";"2018-01-10 14:46:47";"-17.4549";"14.6933"
"11160";"17";"31";"25";"28905";"6.57";"0";"0";"2018-01-10 14:46:49";"-17.4549";"14.6933"
"11161";"17";"28";"26";"29520";"6.56";"0";"0";"2018-01-10 14:46:50";"-17.4549";"14.6933"
"11162";"16";"27";"25";"30308";"6.56";"0";"0";"2018-01-10 14:46:52";"-17.4549";"14.6933"
"11163";"15";"24";"22";"31280";"6.55";"0";"0";"2018-01-10 14:46:54";"-17.4549";"14.6933"
"11164";"15";"25";"21";"32115";"6.57";"0";"0";"2018-01-10 14:46:56";"-17.4549";"14.6933"
"11165";"15";"25";"21";"30953";"6.6";"0";"0";"2018-01-10 14:46:57";"-17.4549";"14.6933"
"11166";"16";"25";"21";"30953";"6.56";"0";"0";"2018-01-10 14:46:59";"-17.4549";"14.6933"
"11167";"16";"25";"21";"30953";"6.58";"0";"0";"2018-01-10 14:47:01";"-17.4549";"14.6933"
"11168";"15";"24";"20";"29833";"6.54";"0";"0";"2018-01-10 14:47:03";"-17.4549";"14.6933"
"11169";"15";"24";"20";"30149";"6.56";"0";"0";"2018-01-10 14:47:05";"-17.4549";"14.6933"
"11170";"16";"26";"21";"29990";"6.56";"0";"0";"2018-01-10 14:47:06";"-17.4549";"14.6933"
"11171";"17";"26";"22";"29365";"6.56";"0";"0";"2018-01-10 14:47:08";"-17.4549";"14.6933"
"11172";"17";"26";"22";"29520";"6.56";"0";"0";"2018-01-10 14:47:10";"-17.4549";"14.6933"
"11173";"17";"26";"22";"29211";"6.56";"0";"0";"2018-01-10 14:47:12";"-17.4549";"14.6933"
"11174";"16";"26";"21";"29676";"6.56";"0";"0";"2018-01-10 14:47:14";"-17.4549";"14.6933"
"11175";"17";"26";"22";"29833";"6.54";"0";"0";"2018-01-10 14:47:15";"-17.4549";"14.6933"
"11176";"17";"26";"22";"31280";"6.56";"0";"0";"2018-01-10 14:47:17";"-17.4549";"14.6933"
"11177";"16";"25";"22";"31946";"6.56";"0";"0";"2018-01-10 14:47:19";"-17.4549";"14.6933"
"11178";"21";"29";"26";"32626";"6.56";"0";"0";"2018-01-10 14:47:21";"-17.4549";"14.6933"
"11179";"38";"47";"44";"32284";"6.55";"0";"0";"2018-01-10 14:47:22";"-17.4549";"14.6933"
"11180";"54";"63";"60";"-32040";"6.56";"0";"0";"2018-01-10 14:47:24";"-17.4549";"14.6933"
"11181";"61";"70";"66";"32284";"6.57";"0";"0";"2018-01-10 14:47:26";"-17.4549";"14.6933"
"11182";"94";"101";"98";"-30599";"6.55";"0";"0";"2018-01-10 14:47:28";"-17.4548";"14.6934"
"11183";"98";"104";"101";"-28321";"6.53";"0";"0";"2018-01-10 14:47:31";"-17.4548";"14.6934"
"11184";"92";"99";"96";"-27728";"6.54";"0";"0";"2018-01-10 14:47:35";"-17.4548";"14.6934"
"11185";"76";"82";"80";"-27328";"6.54";"0";"0";"2018-01-10 14:47:37";"-17.4548";"14.6934"
"11186";"76";"82";"80";"-27126";"6.55";"0";"0";"2018-01-10 14:47:39";"-17.4548";"14.6934"
"11187";"66";"72";"71";"-27529";"6.55";"0";"0";"2018-01-10 14:47:40";"-17.4548";"14.6934"
"11188";"66";"72";"71";"-28904";"6.54";"0";"0";"2018-01-10 14:47:42";"-17.4548";"14.6934"
"11189";"48";"56";"53";"-31507";"6.54";"0";"0";"2018-01-10 14:47:44";"-17.4548";"14.6935"
"11190";"28";"37";"35";"-30229";"6.53";"0";"0";"2018-01-10 14:47:44";"-17.4547";"14.6935"
"11191";"5";"15";"12";"-28904";"6.14";"0";"0";"2018-01-10 14:47:45";"-17.4547";"14.6935"
"11192";"4";"12";"10";"-29287";"6.57";"0";"0";"2018-01-10 14:47:46";"-17.4547";"14.6935"
"11193";"2";"9";"7";"-29096";"6.57";"0";"0";"2018-01-10 14:47:47";"-17.4547";"14.6935"
"11194";"2";"12";"9";"-30043";"6.55";"0";"0";"2018-01-10 14:47:49";"-17.4547";"14.6936"
"11195";"5";"14";"11";"-29855";"6.54";"0";"0";"2018-01-10 14:47:51";"-17.4547";"14.6936"
"11196";"5";"14";"11";"-30043";"6.51";"0";"0";"2018-01-10 14:47:53";"-17.4546";"14.6936"
"11197";"15";"30";"25";"-27529";"6.4";"0";"0";"2018-01-10 14:47:55";"-17.4546";"14.6936"
"11198";"18";"34";"29";"-29096";"6.36";"0";"0";"2018-01-10 14:47:59";"-17.4546";"14.6936"
"11199";"23";"41";"35";"-28124";"6.53";"0";"0";"2018-01-10 14:48:00";"-17.4546";"14.6936"
"11200";"24";"39";"35";"-25474";"6.56";"0";"0";"2018-01-10 14:48:02";"-17.4546";"14.6936"
"11201";"23";"37";"33";"-25050";"6.56";"0";"0";"2018-01-10 14:48:02";"-17.4546";"14.6936"
"11202";"24";"40";"35";"-24406";"6.03";"0";"0";"2018-01-10 14:48:04";"-17.4546";"14.6937"
